2023-04-12 11:45:06,271 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2023-04-12 11:45:06,333 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2023-04-12 11:45:06,334 INFO  Logger.cs: 73 - Commit version 1.5.1-0-g916b5db
2023-04-12 11:45:06,334 INFO  Logger.cs: 74 - Build version 1.5.7152.31018
2023-04-12 11:45:06,372 INFO  SwAddin.cs: 250 - Adding Assembly export to file menu
2023-04-12 11:45:06,373 INFO  SwAddin.cs: 253 - Adding Part export to file menu
2023-04-12 11:45:06,830 INFO  SwAddin.cs: 218 - Connecting plugin to SolidWorks
2023-04-12 13:13:36,959 INFO  SwAddin.cs: 271 - Assembly export called for file pickup_area.SLDASM
2023-04-12 13:13:40,344 INFO  SwAddin.cs: 290 - Saving assembly
2023-04-12 13:13:40,412 INFO  SwAddin.cs: 293 - Opening property manager
2023-04-12 13:13:40,439 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from pickup_area.SLDASM
2023-04-12 13:13:40,471 INFO  ExportHelperExtension.cs: 1142 - Found 37 in pickup_area.SLDASM
2023-04-12 13:13:40,472 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in pickup_area.SLDASM
2023-04-12 13:13:40,472 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-04-12 13:13:40,473 INFO  ExportHelperExtension.cs: 1167 - 8 components to check
2023-04-12 13:13:40,475 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 檢選區盒子-2
2023-04-12 13:13:40,475 INFO  ExportHelperExtension.cs: 1142 - Found 27 in 檢選區盒子-2
2023-04-12 13:13:40,476 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 檢選區盒子-2
2023-04-12 13:13:40,476 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 檢選居底座-1
2023-04-12 13:13:40,477 INFO  ExportHelperExtension.cs: 1142 - Found 32 in 檢選居底座-1
2023-04-12 13:13:40,477 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 檢選居底座-1
2023-04-12 13:13:40,478 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 檢選區盒子-1
2023-04-12 13:13:40,478 INFO  ExportHelperExtension.cs: 1142 - Found 27 in 檢選區盒子-1
2023-04-12 13:13:40,478 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 檢選區盒子-1
2023-04-12 13:13:40,479 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 檢選區第二層3-1
2023-04-12 13:13:40,479 INFO  ExportHelperExtension.cs: 1142 - Found 31 in 檢選區第二層3-1
2023-04-12 13:13:40,480 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 檢選區第二層3-1
2023-04-12 13:13:40,480 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 檢選區盒子-6
2023-04-12 13:13:40,480 INFO  ExportHelperExtension.cs: 1142 - Found 27 in 檢選區盒子-6
2023-04-12 13:13:40,481 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 檢選區盒子-6
2023-04-12 13:13:40,481 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 檢選區盒子-4
2023-04-12 13:13:40,481 INFO  ExportHelperExtension.cs: 1142 - Found 27 in 檢選區盒子-4
2023-04-12 13:13:40,482 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 檢選區盒子-4
2023-04-12 13:13:40,482 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 檢選區盒子-3
